Unnamed: 0,d:cdsxmatch,d:mulens,d:nalerthist,d:rf_kn_vs_nonkn,d:rf_snia_vs_nonia,d:roid,d:snn_sn_vs_all,d:snn_snia_vs_nonia,i:aimage,i:aimagerat,i:bimage,i:bimagerat,i:candid,i:chinr,i:chipsf,i:classtar,i:clrcoeff,i:clrcounc,i:clrmed,i:clrrms,i:dec,i:decnr,i:diffmaglim,i:distnr,i:distpsnr1,i:distpsnr2,i:distpsnr3,i:drb,i:drbversion,i:dsdiff,i:dsnrms,i:elong,i:exptime,filtercode,i:field,i:fink_broker_version,i:fink_science_version,i:fwhm,i:isdiffpos,mjd,i:jdendhist,i:jdendref,i:jdstarthist,i:jdstartref,i:magap,i:magapbig,i:magdiff,i:magfromlim,i:maggaia,i:maggaiabright,i:magnr,mag,i:magzpsci,i:magzpscirms,i:magzpsciunc,i:mindtoedge,i:nbad,i:ncovhist,i:ndethist,i:neargaia,i:neargaiabright,i:nframesref,i:nid,i:nmatches,i:nmtchps,i:nneg,i:objectId,i:objectidps1,i:objectidps2,i:objectidps3,i:pdiffimfilename,i:pid,i:programid,i:programpi,i:publisher,i:ra,i:ranr,i:rb,i:rbversion,i:rcid,i:rfid,i:schemavsn,i:scorr,i:seeratio,i:sgmag1,i:sgmag2,i:sgmag3,i:sgscore1,i:sgscore2,i:sgscore3,i:sharpnr,i:sigmagap,i:sigmagapbig,i:sigmagnr,i:sigmapsf,i:simag1,i:simag2,i:simag3,i:sky,i:srmag1,i:srmag2,i:srmag3,i:ssdistnr,i:ssmagnr,i:ssnamenr,i:ssnrms,i:sumrat,i:szmag1,i:szmag2,i:szmag3,i:tblid,i:tooflag,i:xpos,i:ypos,i:zpclrcov,i:zpmed,d:DR3Name,d:Plx,d:anomaly_score,d:blazar_stats_m0,d:blazar_stats_m1,d:blazar_stats_m2,d:delta_time,d:e_Plx,d:from_upper,d:gaiaClass,d:gaiaVarFlag,d:gcvs,d:jd_first_real_det,d:jdstarthist_dt,d:lc_features_g,d:lc_features_r,d:lower_rate,d:mag_rate,d:mangrove_2MASS_name,d:mangrove_HyperLEDA_name,d:mangrove_ang_dist,d:mangrove_lum_dist,d:sigma_rate,d:spicy_class,d:spicy_id,d:tns,d:upper_rate,d:vsx,d:x3hsp,d:x4lac,d:is_transient,d:slsn_score,d:tracklet,v:classification,v:rate,v:sigma(rate),v:g-r,v:sigma(g-r),v:rate(g-r),v:sigma(rate(g-r)),v:lastdate,v:firstdate,v:lapse,v:constellation,flux,timedays,simulated_flux,simulated_mag,original_mag
69,Seyfert_1,0,13,0,0,0,0,0,0.708,0.20403458,0.655,0.1887607999999999,1554458024415010010,2.744,33.115025,0.985,0.0967229999999999,3.2823000000000003e-06,0.527,0.265582,6.0648934,6.0649029,20.420055,0.0818957,0.14185207,2.3318627,6.228486,0.9999763,d6_m7,-100.41539,85.38376,1.080916,30,zr,482,1.4,0.5.1,3.47,f,2459308.9580208,2459308.9580208,2458252.854722,2458249.8303588,2458198.939502,16.9693,16.9634,0.01101,3.4507558,16.547783,-999,15.671,16.95829,26.35729,0.0322169999999999,1.4741e-06,781.59,0,520,368,0.14074872,-999,15,1554,1633,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210404458021_000482_zr_c12_o_q1_scimrefdiffimg.fits,1554458024415,1,Kulkarni,Fink,244.4401627,244.4401852,0.9128571,t17_f5_c3,44,482120244,3.3,19.8705329895,0.7073771999999999,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0213,0.0253,0.037,0.05589038,16.009,-999,-999,0.1241335,15.8985,-999,-999,-999,-999,,185.79915,0.9952477,15.7718,19.101,20.5085,10,0,2290.91,1136.3121,-2.02e-06,26.411,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0069525878,0.0402536142,0.427261,0.0738310673,0.013860133,0.0540832103,2021-04-04 10:59:32.997,2018-05-11 07:55:43.000,1059.1276619998,Hercules,0.5979763390459653,7.0,40.20694511004957,12.389247307434758,16.958289999999998
70,Seyfert_1,0,14,0,0,0,0,0,0.67,0.24814814,0.618,0.22888888,1556444284415010004,2.744,59.134705,1.0,0.09713,3.7339e-06,0.525,0.265565,6.0649071,6.0649029,20.367373,0.11321852,0.19641188,2.3703334,6.1870985,0.991935,d6_m7,-93.007126,98.07057,1.0841424,30,zr,482,1.4,0.5.1,2.7,f,2459310.9442824,2459310.9442824,2458252.854722,2458249.8303588,2458198.939502,16.9989,16.9797,0.0716639999999999,3.3684719,16.547783,-999,15.671,16.927237,26.056236,0.033104,1.6724e-06,768.0448,0,523,371,0.19572246,-999,15,1556,1635,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210406444282_000482_zr_c12_o_q1_scimrefdiffimg.fits,1556444284415,1,Kulkarni,Fink,244.4401516,244.4401852,0.8485714,t17_f5_c3,44,482120244,3.3,15.0179901123,0.89856714,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0241,0.028,0.037,0.06665302,16.009,-999,-999,-3.789547,15.8985,-999,-999,-999,-999,,191.0777,0.996999,15.7718,19.101,20.5085,4,0,2304.455,1129.5837,-2.29e-06,26.11,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0156338923,0.0437932366,0.403113,0.0793770383,-0.0119361264,0.0535837794,2021-04-06 10:39:45.999,2018-05-11 07:55:43.000,1061.1139235999,Hercules,0.6153259062540531,9.0,45.7142711890491,12.24987049921726,16.927236999999998
71,Seyfert_1,0,16,0,0,0,0,0,0.8160000000000001,0.36106196,0.754,0.33362833,1558399544415010012,2.744,28.412754,0.983,0.105751,3.4085e-06,0.527,0.2646179999999999,6.0648841,6.0649029,20.400255,0.13677014,0.11731478,2.3726416,6.1905003,0.9998387,d6_m7,-97.942795,105.25891,1.0822281,30,zr,482,1.4,0.5.1,2.26,f,2459312.8995486,2459312.8995486,2458252.854722,2458249.8303588,2458198.939502,16.9671,16.9446,0.040617,3.4331555,16.547783,-999,15.671,16.926483,26.352484,0.034267,1.5262e-06,784.3812,0,525,373,0.11707898,-999,15,1558,1639,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210408399537_000482_zr_c12_o_q1_scimrefdiffimg.fits,1558399544415,1,Kulkarni,Fink,244.4401517,244.4401852,0.9185714,t17_f5_c3,44,482120244,3.3,20.6023807526,1.2150666,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0202,0.0234,0.037,0.046541616,16.009,-999,-999,0.7860029,15.8985,-999,-999,-999,-999,,203.2017,1.0,15.7718,19.101,20.5085,12,0,2288.119,1142.576,-2.09e-06,26.41,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0003856252,0.0415770502,0.4567429999999999,0.06408751,0.0277702451,0.0528267574,2021-04-08 09:35:20.999,2018-05-11 07:55:43.000,1063.0691897999,Hercules,0.6157533736884557,11.0,46.24239774060514,12.237399137889874,16.926482999999998
72,Seyfert_1,0,17,0,0,0,0,0,0.787,0.2632106999999999,0.739,0.24715719,1568275834415010010,2.744,12.234219,0.983,0.10582,4.9014e-06,0.527,0.265812,6.0648927,6.0649029,20.051609,0.038875908,0.1524683,2.2639866,6.2965503,0.9999913,d6_m7,-64.3446,47.303844,1.0649526,30,zr,482,1.4,0.5.1,2.99,f,2459322.7758333,2459322.7758333,2458252.854722,2458249.8303588,2458198.939502,17.1142,17.1166,0.067605,2.9374099,16.547783,-999,15.671,17.046595,26.194595,0.036834,2.2022000000000003e-06,806.4354,0,531,377,0.15044877,-999,15,1568,1633,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210418275833_000482_zr_c12_o_q1_scimrefdiffimg.fits,1568275834415,1,Kulkarni,Fink,244.4401817,244.4401852,0.95285714,t17_f5_c3,44,482120244,3.3,13.4375228882,0.89819,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0293,0.0355,0.037,0.048570924,16.009,-999,-999,0.08323471,15.8985,-999,-999,-999,-999,,111.648445,1.0,15.7718,19.101,20.5085,10,0,2266.0647,1122.7809,-3.02e-06,26.253,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0121616583,0.0068112686,0.3473159999999999,0.0661930497,-0.0108708817,0.0091529609,2021-04-18 06:37:11.997,2018-05-11 07:55:43.000,1072.9454744998,Hercules,0.5512670057400837,21.0,44.43142346270635,12.280774432287444,17.046595000000003
73,Seyfert_1,0,19,0,0,0,0,0,0.853,0.34534413,0.779,0.31538463,1570338134415010015,2.744,15.688692,0.989,0.105027,4.1358e-06,0.527,0.265449,6.0648701,6.0649029,20.19058,0.16935831,0.08250023,2.389246,6.1793094,0.9993974,d6_m7,-86.649055,57.948742,1.0949936,30,zr,482,1.4,0.5.1,2.47,f,2459324.8381366,2459324.8381366,2458252.854722,2458249.8303588,2458198.939502,17.0149,16.9998,0.0604559999999999,3.1756806,16.547783,-999,15.671,16.954445,26.321444,0.0354159999999999,1.8534e-06,788.1252,0,534,380,0.08321416,-999,15,1570,1637,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210420338125_000482_zr_c12_o_q1_scimrefdiffimg.fits,1570338134415,1,Kulkarni,Fink,244.4401479,244.4401852,0.9357143,t17_f5_c3,44,482120244,3.3,20.0895061493,1.1502038,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0233,0.0275,0.037,0.042563234,16.009,-999,-999,0.5890504999999999,15.8985,-999,-999,-999,-999,,144.5978,1.0,15.7718,19.101,20.5085,15,0,2284.3748,1135.1031,-2.54e-06,26.379,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0446830493,0.0313152042,,,,,2021-04-20 08:06:55.002,2018-05-11 07:55:43.000,1075.0077777999,Hercules,0.6000977521692143,23.0,29.76040878887755,12.715902769044014,16.954445
74,Seyfert_1,0,16,0,0,0,0,0,0.6990000000000001,0.3393203999999999,0.663,0.32184467,1582393694415010011,2.744,14.062343,0.982,0.102764,3.2705000000000003e-06,0.527,0.26536,6.0649008,6.0649029,20.356092,0.09328849,0.16979602,2.3471563,6.211436,0.99959505,d6_m7,-87.14349,49.3094,1.0542986,30,zr,482,1.4,0.5.1,2.06,f,2459336.8936921,2459336.8936921,2458252.854722,2458249.8303588,2458198.939502,16.961,16.9381,0.012104,3.3950915,16.547783,-999,15.671,16.948896,26.312897,0.033469,1.4683e-06,758.5183,0,540,386,0.16885148,-999,15,1582,1635,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210502393681_000482_zr_c12_o_q1_scimrefdiffimg.fits,1582393694415,1,Kulkarni,Fink,244.4401582,244.4401852,0.9342857,t17_f5_c3,44,482120244,3.3,10.6957216263,1.1802583,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0223,0.0261,0.037,0.048750054,16.009,-999,-999,0.08226299,15.8985,-999,-999,-999,-999,,136.4529,1.0,15.7718,19.101,20.5085,11,0,2313.9817,1132.1436,-2.01e-06,26.37,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0004602857,0.0053681706,,,,,2021-05-02 09:26:54.997,2018-05-11 07:55:43.000,1087.0633332999,Hercules,0.6031725932696002,35.0,27.207216457847643,12.81328972041593,16.948895999999998
75,Seyfert_1,0,14,0,0,0,0,0,0.687,0.36542553,0.634,0.33723405,1585333284415010004,2.744,19.683018,0.982,0.099175,3.0169000000000003e-06,0.528,0.26576,6.0648979,6.0649029,20.659142,0.119457275,0.16408092,2.3699795999999997,6.1892567,0.9971241,d6_m7,-116.930954,83.58009,1.0835962,30,zr,482,1.4,0.5.1,1.88,f,2459339.833287,2459339.833287,2458252.854722,2458249.8303588,2458198.939502,16.9996,16.9877,0.008819,3.6595426,16.547783,-999,15.671,16.990782,26.31178,0.0322869999999999,1.3598e-06,772.2884,0,541,387,0.16353668,-999,15,1585,1632,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210505333287_000482_zr_c12_o_q1_scimrefdiffimg.fits,1585333284415,1,Kulkarni,Fink,244.4401519,244.4401852,0.9,t17_f5_c3,44,482120244,3.3,12.6021738052,1.3028977,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0197,0.0227,0.037,0.045283724,16.009,-999,-999,0.5062352999999999,15.8985,-999,-999,-999,-999,,200.51105,1.0,15.7718,19.101,20.5085,4,0,2300.2117,1121.1147,-1.86e-06,26.367,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0142489021,0.0226347797,0.37619,0.0802029808,0.0017027135,0.006132373,2021-05-05 07:59:55.997,2018-05-11 07:55:43.000,1090.0029282002,Hercules,0.5803462733546928,38.0,16.28488775753166,13.37053807608406,16.990782000000003
76,Seyfert_1,0,15,0,0,0,0,0,1.098,0.305,1.043,0.28972223,1587416354415010007,2.744,12.450201,0.984,0.105308,5.067300000000001e-06,0.529,0.266694,6.0648303,6.0649029,20.285622,0.2658461,0.086378664,2.3326082,6.259767,0.99976295,d6_m7,-100.25635,61.53919,1.0527325,30,zr,482,1.4,0.5.1,3.6,f,2459341.9163542,2459341.9163542,2458252.854722,2458249.8303588,2458198.939502,17.0209,17.006,0.053488,3.2647216,16.547783,-999,15.671,16.967413,26.325413,0.037112,2.2915e-06,770.044,0,544,390,0.087367706,-999,15,1587,1633,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210507416354_000482_zr_c12_o_q1_scimrefdiffimg.fits,1587416354415,1,Kulkarni,Fink,244.4401679,244.4401852,0.9071429,t17_f5_c3,44,482120244,3.3,41.3196220398,0.9464041,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0201,0.0231,0.037,0.055513304,16.009,-999,-999,0.6822505999999999,15.8985,-999,-999,-999,-999,,161.79553,1.0,15.7718,19.101,20.5085,7,0,2302.456,1108.3763,-3.13e-06,26.385,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0112185531,0.0343917708,0.397397,0.0716798707,0.0108291707,0.0549278297,2021-05-07 09:59:33.003,2018-05-11 07:55:43.000,1092.0859953999,Hercules,0.5929728375668528,40.0,14.493231232069665,13.497086946982158,16.967413
77,Seyfert_1,0,15,0,0,0,0,0,0.72,0.27799228,0.671,0.25907335,1591342124415010009,2.744,35.145557,0.994,0.1025,3.1452e-06,0.528,0.2652,6.0648844,6.0649029,20.577442,0.088839225,0.109688975,2.3185995,6.244459,0.9998825,d6_m7,-118.23174,108.05651,1.0730253,30,zr,482,1.4,0.5.1,2.59,f,2459345.8421296,2459345.8421296,2458252.854722,2458249.8303588,2458198.939502,16.9809,16.9857,0.039409,3.5965416,16.547783,-999,15.671,16.94149,26.307491,0.033169,1.4134e-06,767.7373,0,547,393,0.10831935,-999,15,1591,1633,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210511342130_000482_zr_c12_o_q1_scimrefdiffimg.fits,1591342124415,1,Kulkarni,Fink,244.4401668,244.4401852,0.92285717,t17_f5_c3,44,482120244,3.3,29.1767959595,0.9847482,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0197,0.0231,0.037,0.059355583,16.009,-999,-999,0.3423218,15.8985,-999,-999,-999,-999,,226.28825,1.0,15.7718,19.101,20.5085,9,0,2304.7627,1125.3545,-1.94e-06,26.364,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0066032815,0.0207016416,0.395434,0.0725378365,-0.0004836837,0.0251276811,2021-05-11 08:12:39.997,2018-05-11 07:55:43.000,1096.0117707998,Hercules,0.6073010052502279,44.0,13.451501105726733,13.578073120834738,16.94149000000001
78,Seyfert_1,0,16,0,0,0,0,0,0.705,0.33412322,0.638,0.30236965,1595336294415010008,2.744,42.856644,0.998,0.0966709999999999,3.4162e-06,0.528,0.265644,6.0648988,6.0649029,20.75332,0.11134121,0.1662848999999999,2.3663104,6.1927204,0.9976851,d6_m7,-118.15379,179.5945,1.1050156,30,zr,482,1.4,0.5.1,2.11,f,2459349.8362963,2459349.8362963,2458252.854722,2458249.8303588,2458198.939502,16.9137,16.8929,0.004032,3.83962,16.547783,-999,15.671,16.909668,26.325668,0.0324739999999999,1.5384e-06,771.3296,0,551,395,0.16560322,-999,15,1595,1639,12,2,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210515336296_000482_zr_c12_o_q1_scimrefdiffimg.fits,1595336294415,1,Kulkarni,Fink,244.4401529,244.4401852,0.8814286,t17_f5_c3,44,482120244,3.3,12.7548332214,1.1510583,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0175,0.0198,0.037,0.053689938,16.009,-999,-999,0.3605254,15.8985,-999,-999,-999,-999,,297.7483,0.9920327,15.7718,19.101,20.5085,8,0,2301.1704,1124.6748,-2.11e-06,26.38,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0079671186,0.020038118,0.408176,0.0705004761,0.0031952633,0.0253659118,2021-05-15 08:04:16.000,2018-05-11 07:55:43.000,1100.0059374999,Hercules,0.6253638893758433,48.0,11.652721301288048,13.733931601161018,16.909668000000003
79,Seyfert_1,0,15,0,0,0,0,0,0.941,0.18096153,0.893,0.17173077,1599313964415010020,2.744,31.10798,0.988,0.101245,3.4475e-06,0.527,0.264794,6.0648464,6.0649029,20.37397,0.19475874,0.04940129,2.297469,6.2839727,0.9993597,d6_m7,-107.05072,79.0258,1.0537513,30,zr,482,1.4,0.5.1,5.2,f,2459353.8139699,2459353.8139699,2458252.854722,2458249.8303588,2458198.939502,16.9199,16.9071,0.0376629999999999,3.45407,16.547783,-999,15.671,16.882236,26.318237,0.0333759999999999,1.5434e-06,781.1223,0,554,398,0.048305184,-999,15,1599,1635,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210519313924_000482_zr_c12_o_q1_scimrefdiffimg.fits,1599313964415,1,Kulkarni,Fink,244.4401758,244.4401852,0.8542856999999999,t17_f5_c3,44,482120244,3.3,34.879901886,0.5236451,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0198,0.0232,0.037,0.050848283,16.009,-999,-999,1.861854,15.8985,-999,-999,-999,-999,,186.07652,1.0,15.7718,19.101,20.5085,20,0,2291.3777,1147.4227,-2.12e-06,26.375,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0068964935,0.0185905123,,,,,2021-05-19 07:32:06.999,2018-05-11 07:55:43.000,1103.9836110999,Hercules,0.641365507565018,52.0,10.176091163372398,13.881047527536062,16.882236
80,Seyfert_1,0,15,0,0,0,0,0,1.573,0.31842107,1.46,0.29554656,1601339504415010002,2.744,8.332678,0.983,0.1096589999999999,1.29931e-05,0.53,0.267868,6.06473,6.0649029,19.502642,0.6471551999999999,0.45748767,2.5156894,6.1853323,0.98981845,d6_m7,-63.206165,20.838259,1.0773972,30,zr,482,1.4,0.5.1,4.94,f,2459355.8395023,2459355.8395023,2458252.854722,2458249.8303588,2458198.939502,16.976,16.952,0.038146,2.5266411,16.547783,-999,15.671,16.937855,26.315853,0.048312,5.901000000000001e-06,777.6024,0,556,400,0.45915905,-999,15,1601,1578,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210521339502_000482_zr_c12_o_q1_scimrefdiffimg.fits,1601339504415,1,Kulkarni,Fink,244.4401365,244.4401852,0.58,t17_f5_c3,44,482120244,3.3,35.5816650391,0.9552577,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0242,0.0288,0.037,0.056563754,16.009,-999,-999,0.5995992,15.8985,-999,-999,-999,-999,,84.044426,1.0,15.7718,19.101,20.5085,2,0,2294.8977,1151.8458,-8.03e-06,26.378,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0274589535,0.0375502401,,,,,2021-05-21 08:08:52.999,2018-05-11 07:55:43.000,1106.0091435001,Hercules,0.6093376313172415,54.0,8.908616121751319,14.02547438675562,16.937855000000006
81,Seyfert_1,0,17,0,0,0,0,0,0.774,0.31851852,0.754,0.31028807,1604338904415010003,2.744,19.260122,0.984,0.1003879999999999,7.9746e-06,0.53,0.2662,6.0648795,6.0649029,19.381212,0.08881264,0.102456115,2.2827444,6.2820745,0.9999881,d6_m7,-41.626514,39.845615,1.0265251,30,zr,482,1.4,0.5.1,2.43,f,2459358.8389005,2459358.8389005,2458252.854722,2458249.8303588,2458198.939502,16.9328,16.985500000000002,0.060076,2.4484122,16.547783,-999,15.671,16.872725,26.304724,0.04048,3.6024e-06,777.9316,0,558,402,0.100398555,-999,15,1604,1636,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210524338900_000482_zr_c12_o_q1_scimrefdiffimg.fits,1604338904415,1,Kulkarni,Fink,244.4401771,244.4401852,0.95428574,t17_f5_c3,44,482120244,3.3,36.0369338989,1.1319532,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0392,0.0518,0.037,0.052621175,16.009,-999,-999,1.723513,15.8985,-999,-999,-999,-999,,81.47213,1.0,15.7718,19.101,20.5085,3,0,2294.5684,1182.7072,-4.92e-06,26.36,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0217143559,0.0257570736,0.430757,0.07201316,0.0025041951,0.0111761156,2021-05-24 08:08:01.003,2018-05-11 07:55:43.000,1109.0085417,Hercules,0.6470085205589083,57.0,8.408284422728128,14.088231515186166,16.872724999999996
82,Seyfert_1,0,20,0,0,0,0,0,0.733,0.27765152,0.651,0.24659091,1609355904415010011,2.744,35.717876,0.999,0.1053259999999999,4.9422e-06,0.528,0.26596,6.0648771,6.0649029,19.997742,0.13484558,0.0876546,2.356874,6.2088103,0.9999492,d6_m7,-68.02659,81.01028,1.1259601,30,zr,482,1.4,0.5.1,2.64,f,2459363.8559028,2459363.8559028,2458252.854722,2458249.8303588,2458198.939502,16.9004,16.8927,0.030726,3.0973413,16.547783,-999,15.671,16.869675,26.365673,0.036828,2.2268e-06,780.9156,0,564,408,0.08715118,-999,15,1609,1635,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210529355903_000482_zr_c12_o_q1_scimrefdiffimg.fits,1609355904415,1,Kulkarni,Fink,244.4401565,244.4401852,0.9257143,t17_f5_c3,44,482120244,3.3,33.0127067566,0.96984226,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0252,0.0308,0.037,0.046971206,16.009,-999,-999,0.4535784,15.8985,-999,-999,-999,-999,,149.03687,0.9956189,15.7718,19.101,20.5085,11,0,2291.5845,1156.7375,-3.05e-06,26.425,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,-0.0006079327,0.014059328,0.4470289999999999,0.0672686515,0.0033366737,0.020207102,2021-05-29 08:32:30.002,2018-05-11 07:55:43.000,1114.0255439999,Hercules,0.6488286222877135,62.0,7.687474111441238,14.18554083439161,16.869674999999994
83,Seyfert_1,0,20,0,0,0,0,0,0.72,0.36,0.66,0.33,1613358434415010012,2.744,44.81554,0.983,0.101292,3.2607e-06,0.527,0.265797,6.0649078,6.0649029,20.547983,0.06443365,0.19386376,2.3140993,6.243202,0.9989258,d6_m7,-107.8934,142.46524,1.0909091,30,zr,482,1.4,0.5.1,2.0,f,2459367.8584375,2459367.8584375,2458252.854722,2458249.8303588,2458198.939502,16.97,16.966,0.0640859999999999,3.5779824,16.547783,-999,15.671,16.905914,26.314915,0.033185,1.4657e-06,763.9502,0,568,412,0.19253503,-999,15,1613,1634,12,3,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210602358438_000482_zr_c12_o_q1_scimrefdiffimg.fits,1613358434415,1,Kulkarni,Fink,244.4401673,244.4401852,0.88857144,t17_f5_c3,44,482120244,3.3,9.0870475769,1.2552829,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0199,0.0233,0.037,0.05142265,16.009,-999,-999,0.005428389,15.8985,-999,-999,-999,-999,,250.35864,0.9919844,15.7718,19.101,20.5085,12,0,2308.5498,1128.8654,-2.01e-06,26.37,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0090540127,0.0174005057,0.4261879999999999,0.0696559949,-0.0051875096,0.0241031052,2021-06-02 08:36:09.000,2018-05-11 07:55:43.000,1118.0280787,Hercules,0.6275298659967963,66.0,6.650389212441712,14.342882342430464,16.905914000000003
84,Seyfert_1,0,20,0,0,0,0,0,0.718,0.1826972,0.646,0.16437659,1617319874415010006,2.744,40.868473,0.982,0.09827,2.7821e-06,0.527,0.2652839999999999,6.0649022,6.0649029,20.756401,0.085681565,0.17410341,2.340596,6.2177086,0.99995613,d6_m7,-135.876,110.1333,1.1114551,30,zr,482,1.4,0.5.1,3.93,f,2459371.8198727,2459371.8198727,2458252.854722,2458249.8303588,2458198.939502,16.9325,16.9436,0.003499,3.8239005,16.547783,-999,15.671,16.929,26.34,0.031622,1.2452e-06,762.1664,0,573,417,0.1730786,-999,15,1617,1636,12,1,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210606319873_000482_zr_c12_o_q1_scimrefdiffimg.fits,1617319874415,1,Kulkarni,Fink,244.44016,244.4401852,0.8671428600000001,t17_f5_c3,44,482120244,3.3,32.3027038574,0.6226127,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0177,0.0206,0.037,0.05697314,16.009,-999,-999,0.2569127,15.8985,-999,-999,-999,-999,,246.00931,1.0,15.7718,19.101,20.5085,6,0,2310.3335,1133.2552,-1.71e-06,26.3945,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0058276859,0.0193737407,0.391236,0.0760076613,-0.0085835164,0.0253187297,2021-06-06 07:40:37.001,2018-05-11 07:55:43.000,1121.9895139001,Hercules,0.6143275612705251,70.0,5.962507130866883,14.461427721391402,16.928999999999995
85,Seyfert_1,0,18,0,0,0,0,0,0.922,0.34661654,0.873,0.32819548,1621380164415010002,2.744,24.05282,0.984,0.1063979999999999,4.1581e-06,0.527,0.266157,6.0648818,6.0649029,20.250338,0.13062426,0.1045315999999999,2.3584104,6.2055283,0.9999213,d6_m7,-93.02381,57.00433,1.0561283,30,zr,482,1.4,0.5.1,2.66,f,2459375.880162,2459375.880162,2458252.854722,2458249.8303588,2458198.939502,16.9883,17.0099,0.000815,3.262037,16.547783,-999,15.671,16.987486,26.343485,0.035835,1.871e-06,783.2627,0,584,428,0.10400351,-999,15,1621,1637,12,0,ZTF18aauylsc,115272444401818294,115272444407188429,115272444383858482,ztf_20210610380162_000482_zr_c12_o_q1_scimrefdiffimg.fits,1621380164415,1,Kulkarni,Fink,244.4401558,244.4401852,0.93285716,t17_f5_c3,44,482120244,3.3,28.3821964264,1.1066283,16.3563,-999,-999,0.16978,0.5,0.5,0.311,0.0214,0.026,0.037,0.04340524,16.009,-999,-999,0.4383473,15.8985,-999,-999,-999,-999,,150.02814,1.0,15.7718,19.101,20.5085,2,0,2289.2373,1156.5707,-2.56e-06,26.403,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,Seyfert_1,0.0144043923,0.017640047,,,,,2021-06-10 09:07:25.997,2018-05-11 07:55:43.000,1126.0498032002,Hercules,0.5821107237355411,74.0,5.354134431469991,14.578276821893688,16.987485999999997
